ID,TEXT,LABELS,INCLUDED,TRANSLATED
503,Honestly it’s better to delay mdcat itne pressure main kisi se ni prha jayega jo ata hai sabh ko woh bhi bhool jayega mazeed hum sabh pr pressure na dalen aur mdcat delay krden takey hum full focus se for the last time prh sakei. It’s the matter of our future now.,"{'id': '503', 'text': 'Honestly it’s better to delay mdcat itne pressure main kisi se ni prha jayega jo ata hai sabh ko woh bhi bhool jayega mazeed hum sabh pr pressure na dalen aur mdcat delay krden takey hum full focus se for the last time prh sakei. It’s the matter of our future now.', 'labels': [{'start_index': '0', 'end_index': '263', 'text_fragment': 'Honestly it’s better to delay mdcat itne pressure main kisi se ni prha jayega jo ata hai sabh ko woh bhi bhool jayega mazeed hum sabh pr pressure na dalen aur mdcat delay krden takey hum full focus se for the last time prh sakei. It’s the matter of our future now', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '36', 'end_index': '118', 'text_fragment': 'itne pressure main kisi se ni prha jayega jo ata hai sabh ko woh bhi bhool jayega ', 'technique': 'Exaggeration/Minimisation'}]}",0,"Honestly, it's better that the MD Cat will not be left under pressure by anyone who comes, he will also forget everyone else. Don't put pressure on us all and delay the MD Cat. For C. It is now a matter of our future."
504,Ajeeb jahil log ho yar sab. Apne apne dimagh ke mutabiq comments kar rahe ho. You are seeing 8$ per month but can’t you get that they make so much money on twitter? So paying 8$ a month won’t be a problem for anyone but it would definitely add so much to the Twitter’s net worth. So it’s a genuine idea.,"{'id': '504', 'text': 'Ajeeb jahil log ho yar sab. Apne apne dimagh ke mutabiq comments kar rahe ho. You are seeing 8$ per month but can’t you get that they make so much money on twitter? So paying 8$ a month won’t be a problem for anyone but it would definitely add so much to the Twitter’s net worth. So it’s a genuine idea.', 'labels': [{'start_index': '0', 'end_index': '15', 'text_fragment': 'Ajeeb jahil log', 'technique': 'Name calling/Labeling'}, {'start_index': '168', 'end_index': '215', 'text_fragment': 'paying 8$ a month won’t be a problem for anyone', 'technique': 'Exaggeration/Minimisation'}]}",0,Ajab Jahl Log Ho Yar Saab. Commenting yourself. You see 8$ per month but you can't find how much money they earn on Twitter? So paying $8 per month will not be a problem for anyone but it will definitely add a lot to Twitter's net worth. So this is a real idea.
505,Pakistaniyooo aj Imran khan ny hmaray Lia Goli khai Thankyou Khuda for protecting him giving him another life.,"{'id': '505', 'text': 'Pakistaniyooo aj Imran khan ny hmaray Lia Goli khai Thankyou Khuda for protecting him giving him another life.', 'labels': [{'start_index': '0', 'end_index': '52', 'text_fragment': 'Pakistaniyooo aj Imran khan ny hmaray Lia Goli khai ', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '52', 'text_fragment': 'Pakistaniyooo aj Imran khan ny hmaray Lia Goli khai ', 'technique': 'Glittering generalities (Virtue)'}]}",0,"Pakistanis took a bullet for us today for Imran Khan, thank God for protecting him by giving him another life."
506,"The university will be peaceful when those groups with so called ""Bhailog raj"" aren't present in it. Eradication of such evil with proper legislation is the only solution. And as far as quality education is concerned, it can be improved when the attitude of professors is tamed.","{'id': '506', 'text': 'The university will be peaceful when those groups with so called ""Bhailog raj"" aren\'t present in it. Eradication of such evil with proper legislation is the only solution. And as far as quality education is concerned, it can be improved when the attitude of professors is tamed.', 'labels': [{'start_index': '0', 'end_index': '170', 'text_fragment': 'The university will be peaceful when those groups with so called ""Bhailog raj"" aren\'t present in it. Eradication of such evil with proper legislation is the only solution', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '99', 'text_fragment': 'The university will be peaceful when those groups with so called ""Bhailog raj"" aren\'t present in it', 'technique': 'Causal Oversimplification'}, {'start_index': '55', 'end_index': '78', 'text_fragment': 'so called ""Bhailog raj""', 'technique': 'Name calling/Labeling'}]}",0,"The university will be peaceful only when the so-called ""Bhailog Raj"" groups are not present in it. Eradication of such evil by proper legislation is the only solution. And as far as quality education is concerned, it can be improved only when the behavior of professors is controlled."
507,"1. Says he is a feminist. Or, ""I am all about women's rights"".

2. His tweets start with, ""In my humble opinion..."", And every sentence ends with a "" :) "".

3. Wears kurta pajama. Sleeves rolled. Worn out but expensive chappal brand.

Know a few.","{'id': '507', 'text': '1. Says he is a feminist. Or, ""I am all about women\'s rights"".\n\n2. His tweets start with, ""In my humble opinion..."", And every sentence ends with a "" :) "".\n\n3. Wears kurta pajama. Sleeves rolled. Worn out but expensive chappal brand.\n\nKnow a few.', 'labels': [{'start_index': '0', 'end_index': '246', 'text_fragment': '1. Says he is a feminist. Or, ""I am all about women\'s rights"".\n\n2. His tweets start with, ""In my humble opinion..."", And every sentence ends with a "" :) "".\n\n3. Wears kurta pajama. Sleeves rolled. Worn out but expensive chappal brand.\n\nKnow a few.', 'technique': 'Obfuscation, Intentional vagueness, Confusion'}, {'start_index': '196', 'end_index': '232', 'text_fragment': 'Worn out but expensive chappal brand', 'technique': 'Name calling/Labeling'}]}",0,"1. Says she's a feminist. Or, ""I'm all about women's rights"".

2. His tweets start with ""In my humble opinion..."", and each sentence ends with "":)"".

3. Karta wears pajamas. The sleeves were rolled up. Old but expensive slipper brand.

Know a few."
508,jab log hen he nai march mein to tum bar bar kyun tweet Ker Rai ho? Tumhari government ne sary channels pe pabandi kyun lagai? Jon aurton ko merit pe showbiz mein kaam nai milta wo apna famous hony Ka shok tumhari tarha pora Kerti hen fitty moo k sath,"{'id': '508', 'text': 'jab log hen he nai march mein to tum bar bar kyun tweet Ker Rai ho? Tumhari government ne sary channels pe pabandi kyun lagai? Jon aurton ko merit pe showbiz mein kaam nai milta wo apna famous hony Ka shok tumhari tarha pora Kerti hen fitty moo k sath', 'labels': [{'start_index': '127', 'end_index': '251', 'text_fragment': 'Jon aurton ko merit pe showbiz mein kaam nai milta wo apna famous hony Ka shok tumhari tarha pora Kerti hen fitty moo k sath', 'technique': 'Smears'}, {'start_index': '235', 'end_index': '244', 'text_fragment': 'fitty moo', 'technique': 'Name calling/Labeling'}]}",0,"Why are you tweeting again and again when you log in to the new March? Why did your government ban all the channels? Jon Orton can't get a job in showbiz on merit, and his hunger for fame is fulfilled with Fatty Mo."
509,"Ye Crime Minister samajh Raha Hai Kay World Leaders Maryam Safdar Kay khatnay mai aa-ay huay Hain...

They don't have time to waste like the Takla Bothers. 
All global leaders want to engage with other intelligent people in the room. Not idiots like him.","{'id': '509', 'text': ""Ye Crime Minister samajh Raha Hai Kay World Leaders Maryam Safdar Kay khatnay mai aa-ay huay Hain...\n\nThey don't have time to waste like the Takla Bothers. \nAll global leaders want to engage with other intelligent people in the room. Not idiots like him."", 'labels': [{'start_index': '141', 'end_index': '155', 'text_fragment': 'Takla Bothers.', 'technique': 'Name calling/Labeling'}, {'start_index': '238', 'end_index': '244', 'text_fragment': 'idiots', 'technique': 'Name calling/Labeling'}, {'start_index': '3', 'end_index': '17', 'text_fragment': 'Crime Minister', 'technique': 'Name calling/Labeling'}]}",0,"Yes, the crime minister understands that the world leaders of Maryam Safdar have come to the fore...

They don't have time to waste like spindle booters.
All world leaders want to engage with other smart people in the room. Not as stupid as him."
510,"ImranKhanPTI‬⁩ who won the worldcup for Pakistan, gave three cancer hospitals and two universities to this country, chairman of largest political party, ex PM of pakistan but us ki FIR nahi kati ja rahi. Azaad hotay tu aisa na hota.","{'id': '510', 'text': 'ImranKhanPTI\u202c\u2069 who won the worldcup for Pakistan, gave three cancer hospitals and two universities to this country, chairman of largest political party, ex PM of pakistan but us ki FIR nahi kati ja rahi. Azaad hotay tu aisa na hota.', 'labels': [{'start_index': '0', 'end_index': '170', 'text_fragment': 'ImranKhanPTI\u202c\u2069 who won the worldcup for Pakistan, gave three cancer hospitals and two universities to this country, chairman of largest political party, ex PM of pakistan', 'technique': 'Glittering generalities (Virtue)'}, {'start_index': '61', 'end_index': '67', 'text_fragment': 'cancer', 'technique': 'Loaded Language'}]}",0,"Imran Khan who won the World Cup for Pakistan, PTI gave this country three cancer hospitals and two universities, Chairman of the largest political party, former Prime Minister of Pakistan but our FIR is not being cut. If they were free, this would not have happened."
511,"Issi liye to wo logo k case bhi latkaye rakhty hain ,case latkaa rhy gaa to fee milti rhy gi ,case muk gya to khel khatam","{'id': '511', 'text': 'Issi liye to wo logo k case bhi latkaye rakhty hain ,case latkaa rhy gaa to fee milti rhy gi ,case muk gya to khel khatam', 'labels': [{'start_index': '0', 'end_index': '121', 'text_fragment': 'Issi liye to wo logo k case bhi latkaye rakhty hain ,case latkaa rhy gaa to fee milti rhy gi ,case muk gya to khel khatam', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '121', 'text_fragment': 'Issi liye to wo logo k case bhi latkaye rakhty hain ,case latkaa rhy gaa to fee milti rhy gi ,case muk gya to khel khatam', 'technique': 'Smears'}]}",0,She also hangs the cases of people like Lea and Wu.
512,For GOD’s Sake ab delay karo students zehni mareez ban gai hain 2020 may MDCAT 27 Nov ko hua tha delay kro or students ko time do please.They are already in stress.,"{'id': '512', 'text': 'For GOD’s Sake ab delay karo students zehni mareez ban gai hain 2020 may MDCAT 27 Nov ko hua tha delay kro or students ko time do please.They are already in stress.', 'labels': [{'start_index': '0', 'end_index': '14', 'text_fragment': 'For GOD’s Sake', 'technique': 'Loaded Language'}, {'start_index': '0', 'end_index': '164', 'text_fragment': 'For GOD’s Sake ab delay karo students zehni mareez ban gai hain 2020 may MDCAT 27 Nov ko hua tha delay kro or students ko time do please.They are already in stress.', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '38', 'end_index': '50', 'text_fragment': 'zehni mareez', 'technique': 'Name calling/Labeling'}]}",0,For God's sake delay now students have become mental Marys 2020 May MDCAT was held on 27th November delay or give students time they are already stressed.
513,This means they also killed Zia ul Haq because his plane was also shot down. May God protect Pakistan from its protectors,"{'id': '513', 'text': 'This means they also killed Zia ul Haq because his plane was also shot down. May God protect Pakistan from its protectors', 'labels': [{'start_index': '0', 'end_index': '121', 'text_fragment': 'This means they also killed Zia ul Haq because his plane was also shot down. May God protect Pakistan from its protectors', 'technique': 'Obfuscation, Intentional vagueness, Confusion'}, {'start_index': '0', 'end_index': '75', 'text_fragment': 'This means they also killed Zia ul Haq because his plane was also shot down', 'technique': 'Causal Oversimplification'}, {'start_index': '111', 'end_index': '121', 'text_fragment': 'protectors', 'technique': 'Name calling/Labeling'}, {'start_index': '21', 'end_index': '27', 'text_fragment': 'killed', 'technique': 'Loaded Language'}, {'start_index': '66', 'end_index': '75', 'text_fragment': 'shot down', 'technique': 'Loaded Language'}]}",0,This means they also killed Zia-ul-Haq because his plane was also shot down. May Allah protect Pakistan from its protectors
514,"You need a brown uniform in Pakistan to be a patriot warna aap ghaddaar hain. Imagine a dictator saying this about Fatima jinnah.
Same war, Same Enemy.","{'id': '514', 'text': 'You need a brown uniform in Pakistan to be a patriot warna aap ghaddaar hain. Imagine a dictator saying this about Fatima jinnah.\nSame war, Same Enemy.', 'labels': [{'start_index': '0', 'end_index': '76', 'text_fragment': 'You need a brown uniform in Pakistan to be a patriot warna aap ghaddaar hain', 'technique': 'Black-and-white Fallacy/Dictatorship'}, {'start_index': '130', 'end_index': '151', 'text_fragment': 'Same war, Same Enemy.', 'technique': 'Slogans'}, {'start_index': '53', 'end_index': '56', 'text_fragment': 'war', 'technique': 'Loaded Language'}, {'start_index': '63', 'end_index': '71', 'text_fragment': 'ghaddaar', 'technique': 'Name calling/Labeling'}]}",0,"To be a patriot in Pakistan you need a brown uniform. Image of the dictator saying this about Fatima Jinnah.
Same war, same enemy."
515,Ye Jo LUMS k shokhay Halloween mana rehe haen inko kabhi ye khayal nae aya Eid per “guys this eid is not hitting” wala status dalne se pehle k akhirat m hazrat Ibrahim aur inka khuda hoga na ke angrezon k minister,"{'id': '515', 'text': 'Ye Jo LUMS k shokhay Halloween mana rehe haen inko kabhi ye khayal nae aya Eid per “guys this eid is not hitting” wala status dalne se pehle k akhirat m hazrat Ibrahim aur inka khuda hoga na ke angrezon k minister', 'labels': [{'start_index': '0', 'end_index': '213', 'text_fragment': 'Ye Jo LUMS k shokhay Halloween mana rehe haen inko kabhi ye khayal nae aya Eid per “guys this eid is not hitting” wala status dalne se pehle k akhirat m hazrat Ibrahim aur inka khuda hoga na ke angrezon k minister', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '213', 'text_fragment': 'Ye Jo LUMS k shokhay Halloween mana rehe haen inko kabhi ye khayal nae aya Eid per “guys this eid is not hitting” wala status dalne se pehle k akhirat m hazrat Ibrahim aur inka khuda hoga na ke angrezon k minister', 'technique': 'Smears'}, {'start_index': '143', 'end_index': '150', 'text_fragment': 'akhirat', 'technique': 'Loaded Language'}, {'start_index': '194', 'end_index': '213', 'text_fragment': 'angrezon k minister', 'technique': 'Name calling/Labeling'}, {'start_index': '6', 'end_index': '20', 'text_fragment': 'LUMS k shokhay', 'technique': 'Name calling/Labeling'}]}",0,"These touchy-feely people who are celebrating Halloween have never thought that Eid will be the ministry of the British in the Hereafter before posting the status of ""This Eid is not moving."""
